session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
gneiwiau,19,ev0gtahi,3,presurvey,NeighborhoodInstruction,1754411250,1,0,0
gneiwiau,17,cr1xcgg1,11,presurvey,Commitment,1754411274,1,0,0
gneiwiau,19,ev0gtahi,4,presurvey,Training,1754411282,1,0,0
gneiwiau,19,ev0gtahi,5,presurvey,TrainingNeighbor_1,1754411348,1,0,0
gneiwiau,19,ev0gtahi,9,presurvey,ExperimentInstruction,1754411366,1,0,0
gneiwiau,19,ev0gtahi,10,presurvey,Scenario,1754411402,1,0,0
gneiwiau,17,cr1xcgg1,12,mock,GroupingWaitPage,1754411878,1,0,1
gneiwiau,17,cr1xcgg1,13,mock,GroupSizeWaitPage,1754411879,1,0,1
gneiwiau,20,g0kfc9ik,0,,InitializeParticipant,1754411886,1,0,0
gneiwiau,20,g0kfc9ik,1,presurvey,Introduction,1754411961,1,0,0
gneiwiau,20,g0kfc9ik,2,presurvey,Demographics,1754411983,1,0,0
gneiwiau,20,g0kfc9ik,3,presurvey,NeighborhoodInstruction,1754412038,1,0,0
gneiwiau,20,g0kfc9ik,4,presurvey,Training,1754412106,1,0,0
gneiwiau,20,g0kfc9ik,5,presurvey,TrainingNeighbor_1,1754412170,1,0,0
gneiwiau,20,g0kfc9ik,9,presurvey,ExperimentInstruction,1754412204,1,0,0
gneiwiau,20,g0kfc9ik,10,presurvey,Scenario,1754412271,1,0,0
