session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
1wvuc36i,6,9k9en5n8,13,mock,GroupSizeWaitPage,1755714549,1,0,1
1wvuc36i,21,gabn3n8x,10,presurvey,Scenario,1755714580,1,0,0
1wvuc36i,21,gabn3n8x,11,presurvey,Commitment,1755714594,1,0,0
1wvuc36i,15,0ler272v,12,mock,GroupingWaitPage,1755714651,1,0,1
1wvuc36i,15,0ler272v,13,mock,GroupSizeWaitPage,1755714651,1,0,1
1wvuc36i,22,2hko8fph,0,,InitializeParticipant,1755714805,1,0,0
1wvuc36i,22,2hko8fph,1,presurvey,Introduction,1755714813,1,0,0
1wvuc36i,14,c7jx8qc5,12,mock,GroupingWaitPage,1755714886,1,0,1
1wvuc36i,14,c7jx8qc5,13,mock,GroupSizeWaitPage,1755714886,1,0,1
1wvuc36i,22,2hko8fph,2,presurvey,Demographics,1755714985,1,0,0
1wvuc36i,22,2hko8fph,3,presurvey,NeighborhoodInstruction,1755715033,1,0,0
1wvuc36i,22,2hko8fph,4,presurvey,Training,1755715056,1,0,0
1wvuc36i,22,2hko8fph,5,presurvey,TrainingNeighbor_1,1755715126,1,0,0
1wvuc36i,22,2hko8fph,9,presurvey,ExperimentInstruction,1755715176,1,0,0
1wvuc36i,22,2hko8fph,10,presurvey,Scenario,1755715188,1,0,0
1wvuc36i,22,2hko8fph,11,presurvey,Commitment,1755715217,1,0,0
1wvuc36i,17,4y5g09so,12,mock,GroupingWaitPage,1755715303,1,0,1
1wvuc36i,17,4y5g09so,13,mock,GroupSizeWaitPage,1755715303,1,0,1
1wvuc36i,21,gabn3n8x,12,mock,GroupingWaitPage,1755715498,1,0,1
1wvuc36i,21,gabn3n8x,13,mock,GroupSizeWaitPage,1755715498,1,0,1
