session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
e1314ij0,5,5hpzljkv,59,mock,Discussion,1754605411,8,0,0
e1314ij0,4,k3uyxkex,62,mock,DiscussionGRPWaitPage,1754605412,9,0,1
e1314ij0,5,5hpzljkv,62,mock,DiscussionGRPWaitPage,1754605412,9,0,1
e1314ij0,6,xqv346fl,62,mock,DiscussionGRPWaitPage,1754605412,9,0,1
e1314ij0,10,9nom3o3o,62,mock,DiscussionGRPWaitPage,1754605412,9,0,1
e1314ij0,2,e7yqt270,62,mock,DiscussionGRPWaitPage,1754605412,9,0,1
e1314ij0,11,yhb6j30f,62,mock,DiscussionGRPWaitPage,1754605412,9,0,1
e1314ij0,12,yogts1y3,62,mock,DiscussionGRPWaitPage,1754605412,9,0,1
e1314ij0,16,fd57dx7c,62,mock,DiscussionGRPWaitPage,1754605412,9,0,1
e1314ij0,5,5hpzljkv,65,mock,Discussion,1754605415,9,0,0
e1314ij0,2,e7yqt270,65,mock,Discussion,1754605415,9,0,0
e1314ij0,6,xqv346fl,65,mock,Discussion,1754605416,9,0,0
e1314ij0,11,yhb6j30f,65,mock,Discussion,1754605417,9,0,0
e1314ij0,12,yogts1y3,65,mock,Discussion,1754605417,9,0,0
e1314ij0,10,9nom3o3o,65,mock,Discussion,1754605418,9,0,0
e1314ij0,16,fd57dx7c,65,mock,Discussion,1754605420,9,0,0
e1314ij0,4,k3uyxkex,65,mock,Discussion,1754605421,9,0,0
e1314ij0,4,k3uyxkex,68,mock,DiscussionGRPWaitPage,1754605422,10,0,1
e1314ij0,5,5hpzljkv,68,mock,DiscussionGRPWaitPage,1754605422,10,0,1
e1314ij0,6,xqv346fl,68,mock,DiscussionGRPWaitPage,1754605422,10,0,1
e1314ij0,10,9nom3o3o,68,mock,DiscussionGRPWaitPage,1754605422,10,0,1
e1314ij0,2,e7yqt270,68,mock,DiscussionGRPWaitPage,1754605422,10,0,1
e1314ij0,11,yhb6j30f,68,mock,DiscussionGRPWaitPage,1754605422,10,0,1
e1314ij0,12,yogts1y3,68,mock,DiscussionGRPWaitPage,1754605422,10,0,1
e1314ij0,16,fd57dx7c,68,mock,DiscussionGRPWaitPage,1754605422,10,0,1
e1314ij0,4,k3uyxkex,71,mock,Discussion,1754605425,10,0,0
e1314ij0,2,e7yqt270,71,mock,Discussion,1754605425,10,0,0
e1314ij0,6,xqv346fl,71,mock,Discussion,1754605426,10,0,0
e1314ij0,5,5hpzljkv,71,mock,Discussion,1754605426,10,0,0
e1314ij0,16,fd57dx7c,71,mock,Discussion,1754605427,10,0,0
e1314ij0,11,yhb6j30f,71,mock,Discussion,1754605428,10,0,0
e1314ij0,10,9nom3o3o,71,mock,Discussion,1754605428,10,0,0
e1314ij0,12,yogts1y3,71,mock,Discussion,1754605430,10,0,0
e1314ij0,4,k3uyxkex,74,mock,DiscussionGRPWaitPage,1754605430,11,0,1
e1314ij0,5,5hpzljkv,74,mock,DiscussionGRPWaitPage,1754605430,11,0,1
e1314ij0,6,xqv346fl,74,mock,DiscussionGRPWaitPage,1754605430,11,0,1
e1314ij0,10,9nom3o3o,74,mock,DiscussionGRPWaitPage,1754605430,11,0,1
e1314ij0,2,e7yqt270,74,mock,DiscussionGRPWaitPage,1754605430,11,0,1
e1314ij0,11,yhb6j30f,74,mock,DiscussionGRPWaitPage,1754605430,11,0,1
e1314ij0,12,yogts1y3,74,mock,DiscussionGRPWaitPage,1754605430,11,0,1
e1314ij0,16,fd57dx7c,74,mock,DiscussionGRPWaitPage,1754605430,11,0,1
e1314ij0,5,5hpzljkv,77,mock,Discussion,1754605434,11,0,0
e1314ij0,14,dzaw242x,10,presurvey,Scenario,1754605434,1,0,0
e1314ij0,2,e7yqt270,77,mock,Discussion,1754605436,11,0,0
e1314ij0,10,9nom3o3o,77,mock,Discussion,1754605436,11,0,0
e1314ij0,4,k3uyxkex,77,mock,Discussion,1754605438,11,0,0
e1314ij0,6,xqv346fl,77,mock,Discussion,1754605439,11,0,0
e1314ij0,11,yhb6j30f,77,mock,Discussion,1754605439,11,0,0
e1314ij0,12,yogts1y3,77,mock,Discussion,1754605441,11,0,0
e1314ij0,21,3nhys1m2,3,presurvey,NeighborhoodInstruction,1754605446,1,0,0
e1314ij0,16,fd57dx7c,77,mock,Discussion,1754605448,11,0,0
e1314ij0,4,k3uyxkex,80,mock,DiscussionGRPWaitPage,1754605448,12,0,1
e1314ij0,5,5hpzljkv,80,mock,DiscussionGRPWaitPage,1754605448,12,0,1
e1314ij0,6,xqv346fl,80,mock,DiscussionGRPWaitPage,1754605448,12,0,1
e1314ij0,10,9nom3o3o,80,mock,DiscussionGRPWaitPage,1754605448,12,0,1
e1314ij0,2,e7yqt270,80,mock,DiscussionGRPWaitPage,1754605448,12,0,1
e1314ij0,11,yhb6j30f,80,mock,DiscussionGRPWaitPage,1754605448,12,0,1
e1314ij0,12,yogts1y3,80,mock,DiscussionGRPWaitPage,1754605448,12,0,1
e1314ij0,16,fd57dx7c,80,mock,DiscussionGRPWaitPage,1754605448,12,0,1
e1314ij0,23,a03yndq2,0,,InitializeParticipant,1754605449,1,0,0
e1314ij0,17,flvbefk9,2,presurvey,Demographics,1754605450,1,0,0
e1314ij0,16,fd57dx7c,83,mock,Discussion,1754605450,12,0,0
e1314ij0,2,e7yqt270,83,mock,Discussion,1754605451,12,0,0
e1314ij0,6,xqv346fl,83,mock,Discussion,1754605452,12,0,0
e1314ij0,20,2ssq2rit,2,presurvey,Demographics,1754605452,1,0,0
e1314ij0,10,9nom3o3o,83,mock,Discussion,1754605453,12,0,0
e1314ij0,4,k3uyxkex,83,mock,Discussion,1754605454,12,0,0
