session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
19yrypoq,29,x8x9i5t2,10,presurvey,Scenario,1755898291,1,0,0
19yrypoq,30,60w3o5nq,47,mock,Discussion,1755898295,6,0,0
19yrypoq,28,9mdbdt4y,47,mock,Discussion,1755898296,6,0,0
19yrypoq,8,u0oh5ww3,47,mock,Discussion,1755898297,6,0,0
19yrypoq,26,o33shhic,47,mock,Discussion,1755898298,6,0,0
19yrypoq,15,w2j0qzso,47,mock,Discussion,1755898299,6,0,0
19yrypoq,6,okdapvou,47,mock,Discussion,1755898300,6,0,0
19yrypoq,40,ak6unzru,11,presurvey,Commitment,1755898308,1,0,0
19yrypoq,23,rg1i9b6i,47,mock,Discussion,1755898310,6,0,0
19yrypoq,11,fuvncn2j,47,mock,Discussion,1755898326,6,1,0
19yrypoq,6,okdapvou,50,mock,DiscussionGRPWaitPage,1755898326,7,0,1
19yrypoq,8,u0oh5ww3,50,mock,DiscussionGRPWaitPage,1755898326,7,0,1
19yrypoq,11,fuvncn2j,50,mock,DiscussionGRPWaitPage,1755898326,7,0,1
19yrypoq,15,w2j0qzso,50,mock,DiscussionGRPWaitPage,1755898326,7,0,1
19yrypoq,23,rg1i9b6i,50,mock,DiscussionGRPWaitPage,1755898326,7,0,1
19yrypoq,26,o33shhic,50,mock,DiscussionGRPWaitPage,1755898326,7,0,1
19yrypoq,30,60w3o5nq,50,mock,DiscussionGRPWaitPage,1755898326,7,0,1
19yrypoq,28,9mdbdt4y,50,mock,DiscussionGRPWaitPage,1755898326,7,0,1
19yrypoq,42,afwvref0,10,presurvey,Scenario,1755898328,1,0,0
19yrypoq,6,okdapvou,53,mock,Discussion,1755898330,7,0,0
19yrypoq,30,60w3o5nq,53,mock,Discussion,1755898330,7,0,0
19yrypoq,28,9mdbdt4y,53,mock,Discussion,1755898332,7,0,0
19yrypoq,8,u0oh5ww3,53,mock,Discussion,1755898332,7,0,0
19yrypoq,23,rg1i9b6i,53,mock,Discussion,1755898334,7,0,0
19yrypoq,26,o33shhic,53,mock,Discussion,1755898335,7,0,0
19yrypoq,38,nuyhii86,5,presurvey,TrainingNeighbor_1,1755898339,1,0,0
